supplier_id;kind;paceSetter_line;name;part_of;claimed_by
GI647C;PRODUCT;GI647C;Bold Clear Crystal Facet Oval;;p-8723-bold-clear-crystal-facet-oval
GI653;ORPHAN;GI653;;;p-5597-clear-glass-bonbon-bowl-with-lid
GI654A;PART;GI654;;GI654;p-5483-blue-crescent-glass-award-on-black-oval-glass-base
GI654B;PART;GI654;;GI654;p-5483-blue-crescent-glass-award-on-black-oval-glass-base
GI655;ORPHAN;GI655;;;p-5675-crystal-with-sub
GI656;ORPHAN;GI656;;;p-5513-blue-sail-award-with-clear-panel-on-mirror-and-black-base
GI657;PRODUCT;GI657;Crystal Tablet with Sub-Surface Window;GI657B;p-5657-crystal-tablet-with-subsurface-star-streams-award
GI657B;PRODUCT;GI657;Crystal Tablet with Sub-Surface Window;GI657;p-5657-crystal-tablet-with-subsurface-star-streams-award
GI658;ORPHAN;GI658;;;p-5657-crystal-tablet-with-subsurface-star-streams-award
GI662;PRODUCT;GI662;Black Crystal with Clear Glass;;p-7962-black-crystal-award-with-clear-glass
GI663;PRODUCT;GI663;Clear Crystal Slant Top Half Column on White Jade Base;;p-7927-clear-crystal-slant-top-half-column-on-white-jade-base
GI664A;PART;GI664;;GI664;p-7923-clear-crystal-angular-award-with-amber-center
GI664B;PART;GI664;;GI664;p-7923-clear-crystal-angular-award-with-amber-center
GI664C;PART;GI664;;GI664;p-7923-clear-crystal-angular-award-with-amber-center
GI667;PRODUCT;GI667;Perpetual Tower;;p-8132-perpetual-tower-award
GI668;PRODUCT;GI668;Angular Perpetual;;p-7839-angular-perpetual-award
GI669;PRODUCT;GI669;Slant Bar Perpetual;;p-8179-slant-bar-perpetual-award
GI670;PRODUCT;GI670;Brilliant Ascension;;p-7903-brilliant-ascension-award
GI671A;PART;GI671;;GI671;p-7988-faceted-clear-crystal-with-black-crystal-award
GI671B;PART;GI671;;GI671;p-7988-faceted-clear-crystal-with-black-crystal-award
GI671C;PART;GI671;;GI671;p-7988-faceted-clear-crystal-with-black-crystal-award
GI672B;PART;GI672;;GI672;p-7838-angular-clearblue-glass-award
GI672BK;PART;GI672;;GI672;p-7837-angular-clearblack-glass-award
GI673B;PART;GI673;;GI673;p-7931-clear-crystal-with-blue-black-crystal-accents
GI673BK;PART;GI673;;GI673;p-7930-clear-crystal-with-black-crystal-accents
GI673R;PART;GI673;;GI673;p-7932-clear-crystal-with-red-black-crystal-accents
GI674A;PART;GI674;;GI674;p-7976-diamond-tower
GI674B;PART;GI674;;GI674;p-7976-diamond-tower
GI674C;PART;GI674;;GI674;p-7977-diamond-tower-large
GI675;ORPHAN;GI675;;;p-8148-puzzle-crescent-on-base
GI836BK;PART;GI836;;GI836;p-8670-crystal-triangular-stackable-add
GI836BL;PART;GI836;;GI836;p-8670-crystal-triangular-stackable-add
GI836WH;PART;GI836;;GI836;p-8670-crystal-triangular-stackable-add
GI838A;PART;GI838;;GI838;p-8683-optic-crystal-triad-tower
GI838B;PART;GI838;;GI838;p-8683-optic-crystal-triad-tower
GI839A;PART;GI839;;GI839;p-8680-optic-crystal-diamond-tower-award
GI839B;PART;GI839;;GI839;p-8680-optic-crystal-diamond-tower-award
GI839C;PART;GI839;;GI839;p-8680-optic-crystal-diamond-tower-award
GI840AFL;PART;GI840;;GI840;p-8681-optic-crystal-rectangle-award-with-full-color
GI840ALR;PART;GI840;;GI840;p-8681-optic-crystal-rectangle-award-with-full-color
GI840ASP;PART;GI840;;GI840;p-8681-optic-crystal-rectangle-award-with-full-color
GI840BFL;PART;GI840;;GI840;p-8681-optic-crystal-rectangle-award-with-full-color
GI840BLR;PART;GI840;;GI840;p-8681-optic-crystal-rectangle-award-with-full-color
GI840BSP;PART;GI840;;GI840;p-8681-optic-crystal-rectangle-award-with-full-color
GI840CFL;PART;GI840;;GI840;p-8681-optic-crystal-rectangle-award-with-full-color
GI840CLR;PART;GI840;;GI840;p-8681-optic-crystal-rectangle-award-with-full-color
GI840CSP;PART;GI840;;GI840;p-8681-optic-crystal-rectangle-award-with-full-color
GI842ABL;PART;GI842;;GI842;p-8678-optic-crystal-block-with-stock-color-background
GI842AGR;ORPHAN;GI842AGR;;;p-8678-optic-crystal-block-with-stock-color-background
GI842ARD;ORPHAN;GI842ARD;;;p-8678-optic-crystal-block-with-stock-color-background
GI842BBL;PART;GI842;;GI842;p-8678-optic-crystal-block-with-stock-color-background
GI842BGR;ORPHAN;GI842BGR;;;p-8678-optic-crystal-block-with-stock-color-background
GI842BRD;ORPHAN;GI842BRD;;;p-8678-optic-crystal-block-with-stock-color-background
GI842CBL;PART;GI842;;GI842;p-8678-optic-crystal-block-with-stock-color-background
GI842CGR;ORPHAN;GI842CGR;;;p-8678-optic-crystal-block-with-stock-color-background
GI842CRD;ORPHAN;GI842CRD;;;p-8678-optic-crystal-block-with-stock-color-background
GI843ABL;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843AGR;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843ARD;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843BBL;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843BGR;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843BRD;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843CBL;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843CGR;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843CRD;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843DBL;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843DGR;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI843DRD;PART;GI843;;GI843;p-8684-optic-crystal-wedge-with-colorful-wave-design
GI847;ORPHAN;GI847;;;p-8679-optic-crystal-diamond-on-base
GM401A;PART;GM401;;GM401;p-5630-cornerstone-excellence-optic-crystal-award
GM401B;PART;GM401;;GM401;p-5630-cornerstone-excellence-optic-crystal-award
GM401C;PART;GM401;;GM401;p-5630-cornerstone-excellence-optic-crystal-award
GM405A;PART;GM405;;GM405;p-5667-crystal-towers-cup-shaped-trophy
GM405B;PART;GM405;;GM405;p-5667-crystal-towers-cup-shaped-trophy
GM405C;PART;GM405;;GM405;p-5667-crystal-towers-cup-shaped-trophy
GM410A;PRODUCT;GM410A;Diamond on Base - Small;;p-5395-ashbourne-series-diamond-on-base
GM410B;PRODUCT;GM410B;Diamond on Base - Medium;;p-5395-ashbourne-series-diamond-on-base
GM410C;PRODUCT;GM410C;Diamond on Base - Large;;p-5395-ashbourne-series-diamond-on-base
GM411A;PRODUCT;GM411A;Deep Beveled Back on Base - Small;;p-5683-deep-beveled-back-on-base
GM411B;PRODUCT;GM411B;Deep Beveled Back on Base - Medium;;p-5683-deep-beveled-back-on-base
GM411C;PRODUCT;GM411C;Deep Beveled Back on Base - Large;;p-5683-deep-beveled-back-on-base
GM413A;PART;GM413;;GM413;p-5730-florence-series-faceted-oval-crystal-large
GM413B;PART;GM413;;GM413;p-5730-florence-series-faceted-oval-crystal-large
GM413C;PART;GM413;;GM413;p-5729-florence-series-faceted-oval-crystal-small
GM422B;PRODUCT;GM422B;Optic Crystal with Blue Glass Pillars - Medium;;p-6146-optic-crystal-with-blue-glass-pillars
GM422C;PRODUCT;GM422C;Optic Crystal with Blue Glass Pillars - Large;;p-6146-optic-crystal-with-blue-glass-pillars
GM428;PRODUCT;GM428;Optic Crystal Spotlight Tower on Black Glass Base (Includes Sandblast in 2 Locations and Silver Color-Fill on Base);;p-6132-optic-crystal-spotlight-tower-on-glass-base
GM429;PRODUCT;GM429;Optic Crystal Diamond Spires on Black Glass Base (Includes Silver Color-Fill on Base);;p-5642-crystal-diamond-spires-on-black-glass-base
GM435B;PRODUCT;GM435B;Indigo Stream Art Glass - Medium (Includes Silver Color-Fill on Base Only);;p-5873-glass-droplets-indigo-stream-art-glass-award
GM435C;PRODUCT;GM435C;Indigo Stream Art Glass - Large (Includes Silver Color-Fill on Base Only);;p-5873-glass-droplets-indigo-stream-art-glass-award
GM442A;PRODUCT;GM442A;Premium Jade Glass Flame on Base - Small;;p-5959-laser-etched-premium-flame-on-base
GM442B;PRODUCT;GM442B;Premium Jade Glass Flame on Base - Medium;;p-5959-laser-etched-premium-flame-on-base
GM442C;PRODUCT;GM442C;Premium Jade Glass Flame on Base - Large;;p-5959-laser-etched-premium-flame-on-base
GM444A;PRODUCT;GM444A;Premium Jade Glass Octagon on Base - Small;;p-5961-laser-etched-premium-octagon-on-base-large
GM444B;PRODUCT;GM444B;Premium Jade Glass Octagon on Base - Medium;;p-5960-laser-etched-premium-octagon-on-base-small
GM444C;PRODUCT;GM444C;Premium Jade Glass Octagon on Base - Large;;p-5960-laser-etched-premium-octagon-on-base-small
GM446A;PRODUCT;GM446A;Premium Standing Jade Glass Tablet - Small;;p-5720-etched-premium-standing-jade-tablet-large
GM446B;PRODUCT;GM446B;Premium Standing Jade Glass Tablet - Medium;;p-5720-etched-premium-standing-jade-tablet-large
GM446C;PRODUCT;GM446C;Premium Standing Jade Glass Tablet - Large;;p-5719-etched-premium-standing-jade-tablet-small
GM447;PRODUCT;GM447;Faceted Optic Crystal Round Paperweight;;p-5727-faceted-optic-crystal-round-paperweight
GM448;PRODUCT;GM448;Optic Crystal Business Card Paperweight;;p-6107-optic-crystal-business-card-paperweight
GM453A;PART;GM453;;GM453;p-6103-optic-clear-crystal-cube-award-trophy
GM453B;PART;GM453;;GM453;p-6103-optic-clear-crystal-cube-award-trophy
GM453C;PART;GM453;;GM453;p-6103-optic-clear-crystal-cube-award-trophy
GM453D;PART;GM453;;GM453;p-6102-optic-clear-crystal-cube-x-large-award-trophy
GM453E;PART;GM453;;GM453;p-6101-optic-clear-crystal-cube-xx-large-award
GM454A;PART;GM454;;GM454;p-5938-jade-glass-crescent-award-with-picture-frame
GM454B;PART;GM454;;GM454;p-5938-jade-glass-crescent-award-with-picture-frame
GM454C;PART;GM454;;GM454;p-5938-jade-glass-crescent-award-with-picture-frame
GM455A;PRODUCT;GM455A;"Jade Glass Crescent with 5"" x 3½"" Frame";;p-6344-wide-crescents-jade-glass-award
GM455B;PRODUCT;GM455B;"Jade Glass Crescent with 7"" x 5"" Frame";;p-6343-wide-crescents-jade-glass-small
GM456A;PRODUCT;GM456A;Beveled Jade Glass Crescent Plaque;;p-5397-avignon-crescents-beveled-jade-glass-plaque-award-trophy
GM456B;PRODUCT;GM456B;Beveled Jade Glass Crescent Plaque;;p-5397-avignon-crescents-beveled-jade-glass-plaque-award-trophy
GM456C;PRODUCT;GM456C;Beveled Jade Glass Crescent Plaque;;p-5396-beveled-jade-glass-award-plaque
GM456D;PRODUCT;GM456D;Beveled Jade Glass Crescent Plaque;;p-5396-beveled-jade-glass-award-plaque
GM457;PRODUCT;GM457;Optic Crystal Globe Tower;;p-6122-optic-crystal-globe-tower-award
GM461;PRODUCT;GM461;Optic Crystal Globe in Semi-Meridian Holder on Black Glass Base with Lasered Plate;;p-5645-crystal-globe-in-holder-on-base-w-plate
GM466;PRODUCT;GM466;Optic Crystal Diamond on Black Glass Base (Includes Silver Color-Fill on Base);;p-6114-optic-crystal-diamond-on-black-glass-base
GM478;PRODUCT;GM478;Optic Crystal Desk Clock;;p-6113-optic-crystal-desk-clock
GM549;PRODUCT;GM549;Landing Bronze Antique Resin Eagle with Crystal Tablet;;p-5531-bronze-resin-eagle-with-crystal-tablet-trophy
GM562A;PRODUCT;GM562A;Silver Star Topped Optic Crystal Tower - Small;;p-5674-crystal-with-metal-stars-award-tower
GM562B;PRODUCT;GM562B;Silver Star Topped Optic Crystal Tower - Medium;;p-5673-crystal-with-metal-stars-topped-tower-award
GM562C;PRODUCT;GM562C;Silver Star Topped Optic Crystal Tower - Large;;p-5673-crystal-with-metal-stars-topped-tower-award
GM577;PRODUCT;GM577;Colorful Art Glass Award on Black Glass Base  with Silver Lasered Plate;;p-5385-art-glass-award-on-glass-base-with-plate
GM615A;PRODUCT;GM615A;Faceted Crystal Circle - Small;;p-5728-florence-series-faceted-crystal-circle-award
GM615B;PRODUCT;GM615B;Faceted Crystal Circle - Medium;;p-5728-florence-series-faceted-crystal-circle-award
GM615C;PRODUCT;GM615C;Faceted Crystal Circle - Large;;p-5728-florence-series-faceted-crystal-circle-award
GM617A;PRODUCT;GM617A;Reflective Glass Shield with Diamond  on Black Glass Base - Small;;p-5875-glass-shield-w-diamond-on-base
GM617B;PRODUCT;GM617B;Reflective Glass Shield with Diamond  on Black Glass Base - Medium;;p-5875-glass-shield-w-diamond-on-base
GM617C;PRODUCT;GM617C;Reflective Glass Shield with Diamond  on Black Glass Base - Large;;p-5875-glass-shield-w-diamond-on-base
GM625A;PART;GM625;;GM625;p-8178-silver-star-on-crystal-base-with-silver-plate
GM625B;PART;GM625;;GM625;p-8178-silver-star-on-crystal-base-with-silver-plate
GM626A;ORPHAN;GM626A;;;p-8119-optic-crystal-circle-with-silver-star
GM626B;ORPHAN;GM626B;;;p-8119-optic-crystal-circle-with-silver-star
GM631A;PRODUCT;GM631A;Optic Crystal Triangle Front Pillar - Small;;p-6139-optic-crystal-triangle-front-pillar
GM631B;PRODUCT;GM631B;Optic Crystal Triangle Front Pillar - Medium;;p-6139-optic-crystal-triangle-front-pillar
GM633;PRODUCT;GM633;Optic Crystal Hands Holding Globe on Black Glass Base  with Black Lasered Plate;;p-5644-crystal-globe-award-on-base-w-plate
GM637;PRODUCT;GM637;Blue and Gold Art Glass Drop on Black Glass Base (Includes Black Lasered Plate);;p-5388-art-glass-blue-gold-drop-on-base
GM638;PRODUCT;GM638;Green and Gold Art Glass Drop on Black Glass Base (Includes Black Lasered Plate);;p-5389-art-glass-green-and-gold-drop-on-base
GM639;PRODUCT;GM639;Black and Gold Coral Art Glass on Black Glass Base (Includes Black Lasered Plate);;p-5386-art-glass-black-gold-coral-award-on-base
GM640;PRODUCT;GM640;Black and Gold Curve Art Glass on Black Glass Base (Includes Black Lasered Plate);;p-5387-art-glass-black-gold-curve-on-base-award
GM660;PRODUCT;GM660;Bold Artistic Glass on Black Glass Base  with Black Lasered Plate;;p-5524-bold-artistic-glass-award-on-black-glass-base
GM661;PRODUCT;GM661;Distinctive Art Glass Cubes with Black Lasered Plate;;p-5701-distinctive-art-glass-cubes-award
GM662A;PRODUCT;GM662A;Pearl Edge Flame Clear - Small;;p-5934-jade-faceted-flame-award-trophy
GM662B;PRODUCT;GM662B;Pearl Edge Flame Clear - Medium;;p-5934-jade-faceted-flame-award-trophy
GM662C;PRODUCT;GM662C;Pearl Edge Flame Clear - Large;;p-5934-jade-faceted-flame-award-trophy
GM663A;PRODUCT;GM663A;Pearl Edge Circle Clear - Small;;p-5932-jade-faceted-circle-award-trophy
GM663B;PRODUCT;GM663B;Pearl Edge Circle Clear - Medium;;p-5932-jade-faceted-circle-award-trophy
GM663C;PRODUCT;GM663C;Pearl Edge Circle Clear - Large;;p-5932-jade-faceted-circle-award-trophy
GM665A;PRODUCT;GM665A;Beveled Jade Glass Crescent Plaque;;p-5422-beveled-jade-glass-crescent-plaque
GM665B;PRODUCT;GM665B;Beveled Jade Glass Crescent Plaque;;p-5422-beveled-jade-glass-crescent-plaque
GM665C;PRODUCT;GM665C;Beveled Jade Glass Crescent Plaque;;p-5422-beveled-jade-glass-crescent-plaque
GM665D;PRODUCT;GM665D;Beveled Jade Glass Crescent Plaque;;p-5422-beveled-jade-glass-crescent-plaque
GM668A;PRODUCT;GM668A;Jade Glass Star Crescent;;p-5946-jade-glass-star-crescent-award-trophy
GM668B;PRODUCT;GM668B;Jade Glass Star Crescent;;p-5946-jade-glass-star-crescent-award-trophy
GM669A;PART;GM669;;GM669;p-6173-premium-horizontal-jade-glass-tablet-with-metal-stand
GM669B;PART;GM669;;GM669;p-6173-premium-horizontal-jade-glass-tablet-with-metal-stand
GM669C;PART;GM669;;GM669;p-6173-premium-horizontal-jade-glass-tablet-with-metal-stand
GM671A;PART;GM671;;GM671;p-7955-crystal-golf-ball-and-green-accented-pin-award
GM671B;PART;GM671;;GM671;p-7955-crystal-golf-ball-and-green-accented-pin-award
GM671C;PART;GM671;;GM671;p-7955-crystal-golf-ball-and-green-accented-pin-award
GM679A;PART;GM679;;GM679;p-6092-multi-tiered-optic-crystal-shield-award
GM679B;PART;GM679;;GM679;p-6092-multi-tiered-optic-crystal-shield-award
GM679C;PART;GM679;;GM679;p-6092-multi-tiered-optic-crystal-shield-award
GM681;PRODUCT;GM681;Clear Crystal Book Clock with Aluminum Accent;;p-5590-clear-crystal-book-clock-with-aluminum-accent
GM683;ORPHAN;GM683;;;p-7884-blown-art-glass-egg-with-black-lasered-plate
GM690A;PART;GM690;;GM690;p-7963-crystal-golfer-tower-award
GM690B;PART;GM690;;GM690;p-7963-crystal-golfer-tower-award
GM690C;PART;GM690;;GM690;p-7963-crystal-golfer-tower-award
GM691A;PART;GM691;;GM691;p-8127-orbital-metal-golfer-award
GM691B;PART;GM691;;GM691;p-8127-orbital-metal-golfer-award
GM691C;PART;GM691;;GM691;p-8127-orbital-metal-golfer-award
GM698A;PART;GM698;;GM698;p-6172-premium-blue-glass-tablet-with-metal-stand-small
GM698B;PART;GM698;;GM698;p-6171-premium-blue-glass-tablet-with-metal-stand
GM698C;PART;GM698;;GM698;p-6171-premium-blue-glass-tablet-with-metal-stand
GM699A;PART;GM699;;GM699;p-6170-premium-black-glass-tablet-with-metal-stand-small
GM699B;PART;GM699;;GM699;p-6169-premium-black-glass-tablet-with-metal-stand
GM699C;PART;GM699;;GM699;p-6169-premium-black-glass-tablet-with-metal-stand
GM710;PRODUCT;GM710;Indigo Art Glass with Blue Waves with Black Laser Plate;;p-5930-indigo-art-glass-award-with-blue-waves-and-black-laser-plate
GM711A;PRODUCT;GM711A;Clear Crystal Star on Base - Small;;p-5595-clear-crystal-star-award-on-base
GM711B;PRODUCT;GM711B;Clear Crystal Star on Base - Medium;;p-5595-clear-crystal-star-award-on-base
GM711C;PRODUCT;GM711C;Clear Crystal Star on Base - Large;;p-5595-clear-crystal-star-award-on-base
GM713A;PRODUCT;GM713A;Optic Crystal Palace Award - Small;;p-6125-optic-crystal-palace-award-trophy
GM713B;PRODUCT;GM713B;Optic Crystal Palace Award - Medium;;p-6125-optic-crystal-palace-award-trophy
GM713C;PRODUCT;GM713C;Optic Crystal Palace Award - Large;;p-6125-optic-crystal-palace-award-trophy
GM714A;PRODUCT;GM714A;Cobalt and Clear Optic Crystal Ribbon - Small;;p-5612-cobalt-and-clear-optic-crystal-ribbon-award
GM714B;PRODUCT;GM714B;Cobalt and Clear Optic Crystal Ribbon - Med;;p-5612-cobalt-and-clear-optic-crystal-ribbon-award
GM714C;PRODUCT;GM714C;Cobalt and Clear Optic Crystal Ribbon - Lrg;;p-5612-cobalt-and-clear-optic-crystal-ribbon-award
GM715A;PRODUCT;GM715A;Promo Glass Clear Leaf on Black and Clear Glass Base - Sm;;p-6180-promo-glass-clear-leaf-award-on-black-and-clear-base
GM715B;PART;GM715A;;GM715A;p-6180-promo-glass-clear-leaf-award-on-black-and-clear-base
GM715C;PRODUCT;GM715C;Promo Glass Clear Leaf on Black and Clear Glass Base - Lrg;;p-6180-promo-glass-clear-leaf-award-on-black-and-clear-base
GM716A;PRODUCT;GM716A;Clear Glass Arrowhead on Base, ;;p-5586-clear-beveled-arrowhead-award-on-base
GM716B;PRODUCT;GM716B;Clear Beveled Glass Arrowhead on Base - Medium;;p-5586-clear-beveled-arrowhead-award-on-base
GM716C;PRODUCT;GM716C;Clear Beveled Glass Arrowhead on Base - Large;;p-5586-clear-beveled-arrowhead-award-on-base
GM717A;PART;GM717;;GM717;p-6158-pearl-edge-scroll-glass-on-black-base
GM717B;PART;GM717;;GM717;p-6158-pearl-edge-scroll-glass-on-black-base
GM717C;PART;GM717;;GM717;p-6158-pearl-edge-scroll-glass-on-black-base
GM718A;PART;GM718;;GM718;p-5608-clear-optic-crystal-tiered-pyramid-on-black-base
GM718B;PART;GM718;;GM718;p-5608-clear-optic-crystal-tiered-pyramid-on-black-base
GM719A;PART;GM719;;GM719;p-5633-crimson-and-clear-optic-crystal-ribbon-award
GM719B;PART;GM719;;GM719;p-5633-crimson-and-clear-optic-crystal-ribbon-award
GM719C;PART;GM719;;GM719;p-5633-crimson-and-clear-optic-crystal-ribbon-award
GM720;PRODUCT;GM720;Multi-Color Art Glass Swirl  with Black Laser Plate;;p-6086-multi-color-art-glass-swirl-with-black-laser-plate
GM721;PRODUCT;GM721;Double Helix Art Glass Egg on Base;;p-5702-double-helix-art-glass-egg-on-base-award
GM722A;PART;GM722;;GM722;p-5635-crystal-tapered-monolith
GM722B;PART;GM722;;GM722;p-5665-crystal-tapered-monolith
GM722C;PART;GM722;;GM722;p-5665-crystal-tapered-monolith
GM723A;PART;GM723;;GM723;p-5611-clipped-corner-bevel-glass-award-and-marble-pillar-base
GM723B;PART;GM723;;GM723;p-5611-clipped-corner-bevel-glass-award-and-marble-pillar-base
GM724;PRODUCT;GM724;Blue Edge Crystal Skeleton Clock;;p-5492-blue-edge-crystal-skeleton-clock
GM725A;PRODUCT;GM725A;Rectangle Bevel Glass and Marble Pillar Base - Small;;p-6188-rectangle-bevel-glass-award-and-marble-pillar-base
GM725B;PRODUCT;GM725B;Rectangle Bevel Glass and Marble Pillar Base - Large;;p-6188-rectangle-bevel-glass-award-and-marble-pillar-base
GM726A;PRODUCT;GM726A;Diamond Bevel Glass and Marble Pillar Base - Small;;p-5685-diamond-bevel-glass-and-marble-pillar-base-award
GM726B;PRODUCT;GM726B;Diamond Bevel Glass and Marble Pillar Base - Large;;p-5685-diamond-bevel-glass-and-marble-pillar-base-award
GM727A;PART;GM727;;GM727;p-6091-multi-faceted-clear-crystal-award-with-blue-and-black-base
GM727B;PART;GM727;;GM727;p-6091-multi-faceted-clear-crystal-award-with-blue-and-black-base
GM727C;PART;GM727;;GM727;p-6091-multi-faceted-clear-crystal-award-with-blue-and-black-base
GM728A;PRODUCT;GM728A;Promo Glass with Mirror and Texture Accent on Clear Base - Small;;p-6181-promo-glass-award-with-mirror-and-texture-accent-on-clear-base
GM728B;PRODUCT;GM728B;Promo Glass with Mirror and Texture Accent on Clear Base - Large;;p-6181-promo-glass-award-with-mirror-and-texture-accent-on-clear-base
GM729A;PRODUCT;GM729A;Promo Glass with Mirror and Texture Accent on Clear Base - Small;;p-6181-promo-glass-award-with-mirror-and-texture-accent-on-clear-base
GM729B;PRODUCT;GM729B;Promo Glass with Mirror and Texture Accent on Clear Base - Large;;p-6181-promo-glass-award-with-mirror-and-texture-accent-on-clear-base
GM730A;PRODUCT;GM730A;Round Crystal Plate with Crystal Stand;;p-6232-round-crystal-plate-with-crystal-stand
GM730B;PRODUCT;GM730B;Round Crystal Plate with Crystal Stand;;p-6232-round-crystal-plate-with-crystal-stand
GM730C;PRODUCT;GM730C;Round Crystal Plate with Crystal Stand;;p-6232-round-crystal-plate-with-crystal-stand
GM731A;PART;GM731;;GM731;p-6190-rectangle-etched-edge-crystal-with-layered-base
GM731B;PART;GM731;;GM731;p-6190-rectangle-etched-edge-crystal-with-layered-base
GM731C;PART;GM731;;GM731;p-6189-rectangle-etched-edge-crystal-with-layered-base-large
GM740;PRODUCT;GM740;Black Art Glass Tear Drop with Hole;;p-7874-black-art-glass-tear-drop-with-hole
GM741;PRODUCT;GM741;Blue with White Banner Art Glass on Clear Base;;p-7899-blue-with-white-banner-art-glass-award-on-clear-base
GM742A;PART;GM742;;GM742;p-8106-light-dark-blue-art-glass-on-clear-base-large
GM742B;PART;GM742;;GM742;p-8106-light-dark-blue-art-glass-on-clear-base-large
